tv_budget,online_budget,store_visits,competitor_price,region,sales
,77.3724500259299,870.9512812844018,,East,614.2581237728054
73.81306920559523,258.2335220558052,1315.7660344619967,64.14871895761895,West,405.4887143258969
89.13550475114823,63.71556920947662,1053.6255456883625,74.27546406345172,West,475.6361142750765
66.76148117866697,50.96552070054026,966.7255177157973,,West,520.8647191571814
72.73892306869857,60.35919000763313,1095.1707793797534,66.6024299523173,West,467.54379019195284
72.36524212003341,56.14979069489411,1013.621626409591,51.563171029226375,East,551.9501736725949
56.08320708821921,51.24270843813962,1024.2870596346881,,East,427.8706728212781
89.73944961571164,86.26501482709486,910.1667041781328,,East,579.4497095383343
70.61195319594552,54.137086619407185,692.4158748442528,31.867880298973514,North,456.9103398165137
80.24988237455375,64.02508299794472,660.4024554451421,71.3131896147033,South,300.86340584728003
,77.34993504295011,1143.71387432187,48.18006086730669,South,475.5042701176487
88.93062352059889,83.64661073500716,939.1259801811431,54.53366585995883,West,576.9540962034221
93.30770217945573,73.19967528983786,868.8604420756433,43.362692960757684,West,603.1052586545115
78.03029030981153,67.57092737487451,1001.8712378790938,43.08036356299349,West,472.60064941583096
71.53403375911692,69.91042294931492,1174.885095641438,57.9139475988646,North,498.7784596915161
78.40563578187202,58.38599467369488,3119.0402023974225,51.24507367037224,North,454.3808732695974
46.2533113208394,32.909968588484325,855.6679139389871,64.53565197593639,South,280.15985762338795
51.057750551538255,41.281054936503324,3809.3533507283064,65.4304610277551,South,367.06776553037747
53.546007752911954,42.9111645256981,1347.420810655959,63.850195755895285,West,460.66672220941996
60.05506344797037,55.10981036954304,1108.8024641710276,,North,387.7224912994512
87.99548453446873,76.00446045340261,1214.2059724956998,78.93321845918263,South,494.9825941656492
61.890418892798785,43.73204576066833,1273.2311992990385,47.18887477146137,West,490.5461355144672
72.4367489192122,64.14828859583443,1248.621849608993,59.340781605564985,South,470.4290434988148
105.98456595572131,87.19918662558486,1135.1018189647773,73.59227784623506,East,521.5920615268404
72.87472057877149,68.31574857666196,1131.6363503564742,75.17447771205644,South,480.52737463794244
94.75031136934173,77.39982698175587,1114.3253261362306,42.93883620786512,North,579.2299826425241
61.32764639980246,48.94542302432091,758.5857115996504,56.25173470012956,East,429.1711604087796
75.8912488426474,67.21321957027295,1154.1590945091089,76.29745315040712,North,332.2471288115716
60.999558901788376,55.6642574782048,701.7209263521581,66.09694926238879,East,329.2417063554144
73.21933848198876,64.47693452937146,825.188119872488,62.343156377757275,North,442.8741824441618
,73.85725174985168,1286.7843149177793,57.38778367878412,North,554.4085054971736
45.45359153615303,41.325725005371325,1184.8484357927234,55.394388891507056,North,278.6488594739138
88.68847287091715,70.21366168190758,1327.2276237308897,,South,536.4088802882355
84.75471204664555,73.21788579759003,940.2316355887957,56.9715105001862,East,485.3982307156101
68.11700088606412,50.78077857615919,746.5052549191112,59.48905654746667,East,468.2473194664701
51.07884291223091,45.648627213111595,947.1038166445246,60.94318447338045,West,357.758873475682
81.4425901542774,65.19320710959892,1022.4468853929263,51.86314165807801,East,528.8277326228409
69.41014581872395,52.585450694612746,1017.3775175948022,66.38555248657725,West,463.1308315964578
,75.52459627544197,1249.4097053264743,94.97093578098503,East,404.3747908658218
80.43704291046886,69.57970908228228,920.520506499242,38.6761603280871,West,481.9597468130087
112.03557782641832,92.16035714549108,1077.4475837966434,63.88815029027976,West,571.7916309213773
75.21288745053951,71.1868485780639,782.5020271243867,50.87771893657313,South,450.4213601619191
59.530050147562704,48.39728051757958,1099.0698011696388,66.928830930231,East,351.08636300714795
83.58551269912633,71.20822416411205,1000.6838810408401,60.55868967993433,South,362.7786068660639
84.3999336794353,73.08451086591302,835.0410655774061,69.14225728850957,West,473.59807692573673
107.18375150480873,88.00785910844435,948.1175403215324,74.10607891810535,West,486.33417992055365
96.70222491829156,84.55257264754746,959.4813357666512,62.30905341321817,West,502.56351901671627
87.13742118299018,71.39954626971803,940.5658715458388,73.58462746097014,West,360.2975387427951
109.26605782439124,90.8179575396515,4169.085219896671,31.868425274535873,East,704.4416096339465
56.22473891354298,54.60424127552824,978.3418794922665,,West,335.2414076649527
67.20496934500504,51.921293680692116,946.3428557609857,64.50074582270808,East,460.63417026839693
61.4684811718895,40.18430734145862,538.5607893257688,,West,249.16877185095416
72.20380393688464,69.42791832141141,803.274382564515,45.361491061901745,North,512.8116214373397
52.46627704887382,57.34297525457776,942.1238466196023,50.03076142073597,West,380.3985345703192
92.70301893628809,76.77121976859821,849.1124112411386,61.75125952973729,South,410.2569630886642
75.55554605802453,54.53802394621992,1303.9756705431153,59.79554532795044,East,579.7252983135423
50.58387410994684,41.443873112475096,963.7136894128319,63.39682305611988,South,315.0746241097786
59.68841837584917,197.21616348107378,1283.4577348500156,73.0141819311596,North,347.02089661244764
86.2702769490039,72.38011620154202,3040.725058473243,38.81735621636581,South,506.13502518579816
96.76253135788762,76.68121144459523,1008.1901240127469,71.68582886060771,South,505.9831251377148
119.93461783383573,104.84223087114276,980.4647815032498,60.09938291949513,East,698.3979169801185
138.2772493201466,120.15819879855505,1000.835175356721,57.55461766650543,West,650.588692095463
88.28818866551993,67.5729322665954,1378.134900670969,42.34661718738131,East,619.5788524686559
60.209237599362716,54.673835617932745,489.685640114732,66.03658402052238,South,270.53184794060945
37.359074385373816,42.0186381372972,559.6599362234906,31.030705787627554,North,280.2961198255852
85.35422924687671,73.41089652203051,880.5024171676549,67.78072813486455,East,467.70599974493325
63.74117809379348,52.493375569381925,1003.1961340262651,42.094729974324096,South,421.77975481903593
71.6928547964063,60.228910504907745,1151.8229734480826,60.64149495140969,East,533.6652173120416
67.75806401880384,60.670638250826066,1104.0791835660445,58.569973952064956,North,476.43600790071685
77.1841822716723,56.953196903385354,915.4658991662745,74.0344577675266,North,351.70638060944924
101.31960461575287,86.94361743827645,1224.1896125131877,57.85613797183332,East,598.0634889530555
83.14097134890689,68.7175058992568,1226.6429886936007,51.67033726625201,North,539.1920255491631
76.82730325922623,74.54233283512252,1040.4927228797444,53.92076764834556,South,424.49718283542205
59.28692494348377,49.52302253293641,1211.7846659471052,75.27459322505597,East,430.077666443314
46.50634110591286,47.869827995623524,1059.9819579550683,66.43556363017072,West,349.4444572306638
,54.21406205684334,876.4737341077656,55.372440221722066,East,402.4722824673062
78.92434898363359,70.02199247010252,1153.519704580001,57.16264296042584,North,429.8196381493455
,99.65180984981416,1024.334886967309,41.193874912974636,East,743.1649171263431
82.60549042945772,65.86943062571515,1000.2947662859872,64.6616904102185,South,409.5772199752966
99.65479022046115,85.59355226057667,1324.0497858817064,,South,682.6260058485616
70.01408802921696,65.57456900899243,460.808131721181,69.02155759002548,East,332.6676181397631
56.30112467165951,46.23699744947758,688.1094825648947,61.54345910989519,West,347.92748772448766
60.69766475535256,43.133201796200865,738.8445061976386,88.64342159488707,North,346.0708677246279
65.49547870928494,55.58334277050496,920.0826575348627,46.79837335530833,North,370.47358315227524
122.56939464870328,99.67186997743522,943.9862026514734,58.76805490751241,West,525.9218437743743
63.572266415512274,52.32472175986602,668.3883574899296,81.57945241107674,East,375.13678444880463
96.7697840747269,81.84637761509227,783.2652328916182,74.29667568349697,East,437.5334614654914
61.94145643825947,44.121976892442966,810.6148307248145,51.6454553810412,South,348.5240854473982
98.63146025748489,75.75844952225877,1540.6333002566962,62.68760914048137,West,574.1546382171617
87.69901932211727,76.95450060142731,1396.3832285043723,60.02399227698105,South,528.0457816147078
76.86724204683819,62.72356225896406,909.4151281093772,63.383470408729885,West,390.92410849471094
79.18474947729132,54.483315346594786,920.0116761325042,51.61583476818204,South,413.3987952697227
66.90424609141219,60.79282936074103,747.1751206185753,58.928155167591186,East,435.7455027464765
88.9214440296416,76.94507620156656,580.2113090904413,40.823371496679435,East,473.82538350717005
70.9003303931844,56.695906714024325,974.2863589901248,61.621481422416984,South,350.0606422869929
55.48788472465503,40.58055096066557,780.4725636863143,65.40024808106199,South,267.6542857622635
54.44124851360762,50.45410071813816,981.3328830343578,57.27096704827339,West,327.73837891593575
83.45175835444239,72.68074771407818,647.954713210435,40.61938931298255,West,472.1660879596738
111.58182512820869,106.75756277239775,832.3656191717432,71.86238235421754,West,541.6771782561385
83.19983227146876,72.82080042437313,1032.6979609666228,64.37430045591363,West,459.18663159369294
77.62723347780235,67.92166416244207,1080.5661115124663,51.28781882758828,East,511.58359875161375
,72.0244047227004,1091.843830923243,56.632794637943235,South,468.7032081812281
106.1200348341365,94.28590894501998,709.4924234854518,41.99196716661793,East,569.3826840328751
84.38765002727713,74.85492852942633,1188.0308606298236,47.69507846666515,North,557.012248461992
71.78145538332525,67.27286211865244,823.953426747593,53.54626384371433,East,527.7543110977718
102.12577420119777,84.20029347783168,1139.2287412136075,74.74104974736181,East,522.1188319675529
88.57512876923226,73.11182208912761,997.6594911439975,52.325959309350296,North,513.6769745900793
110.71511983991984,91.71233600937195,697.1947502028515,67.68256391194511,West,497.5913516110793
83.66468874443812,75.06899403866734,930.4365049921387,,North,484.6363042860665
55.510619365589996,54.675898662235156,1080.3800232540289,62.9753707302225,East,487.97859701024043
52.6368160150867,42.447091147077195,1134.8523837044117,,South,375.73632448286247
113.01855864462499,93.94190620896578,968.9826625622279,70.47667920111292,North,439.3903915968813
114.47331441566594,98.87270337266504,1336.9913559322317,53.582263941377306,South,640.0622450671788
76.40961573434798,63.71936587413127,1221.652369617043,41.12966099997071,East,622.8250192763771
72.33625357728025,66.24608380638766,943.5360943920543,,West,481.64468614885004
109.22888584484404,81.58566651502221,1165.0267986701278,53.61747007268691,West,649.6801902878976
57.859086359130245,45.04669817067623,1425.434566741401,45.01128035186336,West,466.42989830641955
62.10545962088347,48.877559007943724,1431.306612172266,64.92254418815462,East,406.9958169446149
92.86653589378089,67.33477544778303,729.8400262190505,54.41078202170306,East,505.564333987009
72.1078975428082,56.47352068954295,796.1627155454269,88.49527860031718,West,242.93508778175038
,63.33714768652915,1326.6821330814473,39.14742485835441,East,586.5188336947735
76.73114202950975,64.21594745248915,767.1781688157198,62.443598144517615,West,474.5408247246142
86.75149097597867,79.30359678788318,709.0409506758306,46.46456371793197,East,433.0661642744026
108.14963722627434,90.70188838637968,893.0372912462096,54.07918391540785,East,533.3570452539238
81.81169813803491,64.3858748159739,1092.449876084409,61.69703368008653,North,404.12722446438664
92.87877586553716,78.66218677963894,977.4727245455588,32.09554350150856,West,594.0764482897247
38.996557979379546,38.39294238967936,856.8760035107697,62.84191340145633,West,287.1113307842312
79.02563196139764,62.29199308661346,851.673258420608,82.83488954729,West,434.52192890497537
63.13539459414258,49.11221098541395,843.285845829204,54.558740419576885,North,412.53547009262945
55.623738791527444,50.072922769169445,806.5078816950327,63.11769428166611,West,373.0572362841654
62.43695266142498,51.96372918355723,1501.9592330007335,72.2990603175048,North,423.3989248169015
,65.55732496163355,1065.4524356608222,58.032557999676044,South,440.37814923333207
98.31805084712026,83.50210926107574,1195.0869919690424,53.028477737622204,West,547.3860678244794
53.47214564520872,48.959642038875245,892.4029570138368,32.69116315533897,South,441.7933545557783
80.61262985188834,63.34534480390188,959.0895310190692,67.69188863273968,North,358.2917607028805
70.31661133332842,59.708696379387824,843.0181240985219,58.64197908325323,East,475.56071007920536
,61.376107324030876,416.6241663177756,47.847793783342055,West,449.5943302637266
100.05515650609209,78.96742840965763,696.8379590934694,61.519160523332324,North,464.35592474480677
90.76230874007852,69.3305726897233,601.6638904043132,52.99583571832582,South,408.43494783024477
106.74796214885487,94.16451300289995,505.04756885064637,53.65888642661369,West,532.6617428973083
76.90988641500199,63.618641541661795,737.0210256544174,67.2754938733045,East,288.57543146121805
,51.057574193361404,1291.4902494639587,43.93941106411387,North,491.97888250759644
75.52282366239001,63.71350542841485,990.224043105042,72.56778343288511,East,430.9925919343824
84.84993582542444,77.76253973835729,1283.9240277106583,43.227766042579155,North,556.0669281908865
83.53146716907422,238.39223146741386,1090.4161669181926,52.04758309973683,West,539.5599761818303
58.31223855533267,42.082209322516135,3516.488824972005,83.07535432879892,North,309.5130243671418
81.80979563255748,64.92389407819752,801.8026610329935,73.52825713970907,South,305.80948116175045
84.5645666027781,79.18577594596303,1115.2692099223875,61.17124790994528,North,473.84786521348116
130.34948075067842,112.20999355267314,1160.317131496356,,North,681.4723484060381
117.53689222563341,103.74294459409454,873.1375957085876,53.64873231960128,North,583.5302324956269
62.9351329888236,47.7940584448689,1123.0988815355565,60.879303775028355,South,382.80399503897814
74.25233276901648,57.51680347731137,1124.5613068864632,60.45027878807518,South,463.7559627853937
50.73115996325994,45.3605545523845,879.0984233513818,58.90954884448845,East,327.5251274537165
68.18585972073026,58.249352417297956,752.9909449003811,59.630009830989785,North,372.32900497208925
86.31210007180681,76.10897915535642,739.4917669823801,57.42749868353863,East,543.7991306005066
104.11707241776467,87.5611566004577,1019.0312192227216,42.696255172319844,South,487.07446896923597
65.41832324512782,227.98517356252714,1071.9421711336493,53.80187109407001,North,429.41117320451747
66.91707119864407,57.670105943373,825.6443172992588,70.97548864784216,West,341.07495419123325
37.0542194052269,35.38492343986749,1005.8487750917417,43.57998842938659,East,378.55284031522007
76.74668158910184,69.26972076045891,1125.5181479504668,57.72533386152866,West,449.9257518486404
58.75171176280874,41.83959502642858,1136.0019572263661,50.162952854749875,North,399.36844625192145
69.41121145267853,47.763186958072474,1341.4136264269475,61.33620515277734,East,570.903784136304
62.462784436648235,58.10209375940853,1280.9357830835695,55.33640182719818,East,435.11126933087706
78.11474891494886,72.33616204401622,779.7158847935602,77.72872397969603,South,288.22902740859035
44.845432172867376,33.015502249370584,1370.388966098365,66.07899785028305,North,290.466478837961
50.65909509218019,33.76105379562502,883.1851689977427,44.258362010673466,East,484.59751450110605
122.58494224056597,104.69237500951706,1229.872018739974,68.05473613936438,East,631.6045132572805
54.25154837451938,50.76800725009412,1014.9570577312395,50.70417772485524,South,370.5277474058862
58.06428843090721,58.3426177784427,909.3271367394672,53.076043543469595,North,364.2175699421298
116.73827056642628,101.80901784196959,602.3066908495148,63.76582824128546,North,460.56598720186093
138.10134338480813,115.52755839415843,962.2558077524034,54.099030963238384,West,675.3459277105062
56.56866742349317,43.61771420204488,656.9356882327661,70.71426979587547,East,430.7814317066204
72.6350208642394,61.797024192956755,1212.8058318854098,50.70587926183926,East,588.1904096332818
86.83111101881019,72.31012084656237,1333.6943845706346,52.57264136890364,North,497.8039543411323
114.57395288811185,92.31252042625098,824.6795823547282,52.1235492774227,East,633.6820308904978
60.26285843143525,61.46720792103639,1066.4335633542396,53.212335019739534,East,427.32730025776215
75.0944430811578,72.7561186293448,840.4138651582455,73.19029866657375,North,291.59809008404386
95.54675152123488,86.89498221082678,861.7333593699063,67.54555552332364,South,490.64218608650276
88.69532148933237,70.78677127688688,1170.3888348503817,80.51932744814485,North,482.88695023767764
72.47687857539802,65.88044341057471,991.5215823944493,87.21173044679105,West,414.4141258471345
77.32354070967918,68.92314165071681,1382.7225692248226,47.63139561681192,West,539.3868840734649
52.50208383260036,46.83949937873057,893.9088546853574,60.845029527927466,West,351.50894042490944
75.2365251205067,70.19937268764959,1219.8539931443877,45.885596200278805,West,571.3913203118835
,66.64826838415415,1021.4309508507121,50.668728867020796,West,505.48432526774644
84.64339779252512,75.64695930516802,1175.0711621437313,52.43900987693197,West,523.6148041299111
68.89345562361967,61.74396869693777,901.6253153874118,47.314141510340704,North,356.76954236714676
89.43077045090278,77.7201119232779,989.0970557386518,47.37735272521904,South,503.1979443567217
100.25431635639657,76.29811325436617,974.5902465542343,58.268587457756944,South,537.1317351717203
83.10858655336932,71.06040395741671,816.0674347339268,45.399378979363114,East,465.364456397786
,71.19889914854083,1145.6579376079856,70.10552350965159,West,513.3027916858712
81.06310695155734,62.504436120623645,1143.05478122724,48.98695755098983,East,557.0798115357745
80.00168786182829,76.41051777905817,3391.746098637674,93.7148276411567,West,433.89633484330903
65.56883932914305,64.3784901342001,1338.1324438618817,54.58338658842726,East,557.3848907852536
86.32988523346616,80.17650544992429,1318.8558562719868,60.86421170300463,East,536.0213270687178
78.05426803173022,67.62219491125006,917.5121682331902,44.45590578640758,North,397.7782388411589
121.8633661786119,110.3369868565834,1082.0715100555192,80.47310109753167,West,553.9458442344331
111.46709804950484,94.80729924508823,862.8078483631932,73.43400816963499,South,516.5663862521573
87.71693105113002,75.57337777794942,1005.1381695452022,63.56299044883335,East,485.671959387976
64.73885580610465,49.56067058287904,868.0551211938498,43.838369414645214,East,428.78115457626444
57.75177056033164,51.07396149877609,1356.4154680099314,62.528002532695446,West,359.585727416155
103.82285906177731,88.5513598446328,1080.0135930754518,46.542827447792945,East,707.0614760407339
85.25498450294278,65.95347624332905,952.0335918170272,77.54826316168032,East,479.5989959010038
89.60286806783222,75.9064522985744,1262.596085808403,69.71033678223807,South,504.9986346097804
45.108280260516146,37.94339040215468,522.4646098450095,61.14526846185284,East,336.7842976301452
,92.75426001971228,556.8974291296363,30.76349204103213,East,614.873050617366
89.08840676428726,80.19621239221122,1175.0845041483503,48.19900825609163,North,529.6273241522705
57.79138631171044,49.1799055604112,1013.303058585821,68.25313357919848,West,363.36102581654814
70.56950385100102,61.22801482235627,1055.0981860573675,74.55460430067787,North,355.25789601425595
85.27434408713039,72.70425436458181,708.1928572699193,73.31003773790557,West,525.2931147807703
81.04933596712488,67.87736564807841,994.8885836129194,40.89584397310254,South,510.6379757266115
74.1565762839289,57.620953854398124,1440.7720702882953,63.61862768175485,East,498.9254929722651
77.93023463868079,65.48544005484402,1181.3239163550898,72.18618259779515,West,474.9955091598754
74.9604524358623,59.985893287220385,1037.3354399314187,40.09997321301306,North,439.1954980814596
83.05125024204938,64.34198501112624,903.4081397769137,59.905145815521166,South,483.33709347496364
109.42983945986313,95.57147261362132,913.1939725887333,63.28610877970147,West,525.6330260238876
28.66683118137405,26.323129803834117,531.5764643759961,56.39082498183918,North,226.36767289692895
75.26299470980632,55.04000794649498,1056.6808926026554,37.77405773518558,East,587.3544503335924
83.53024842744894,70.38728797585597,1186.0062838660078,56.091622679115254,East,560.2310256714296
85.91987979374198,78.0104047541803,653.3637480224647,56.07233483693971,East,482.4508925138056
72.5617083735742,66.97357081201967,854.4882836925005,58.22313114542695,North,405.76249884447407
44.86556435042835,43.2649139122903,745.3577809086471,53.23834289489916,East,353.63059666249904
86.5599096742822,73.77048925764717,787.6227371420721,54.68385416110239,North,423.0647773811481
114.5470042832837,93.13972700094538,1011.7659579008181,59.523524611836265,East,591.1027486193209
49.32277190167724,36.505861979635355,541.4315259025357,65.30945525963654,South,293.98189405051835
97.27656027396377,84.40810075662098,1135.139496438554,56.34687884571999,South,515.8272610506456
73.42949553754212,64.31147137873661,1165.84811538541,55.08421285958398,East,475.01125110517404
78.77351308342305,73.39414167893491,944.7574306318793,61.1082484590535,East,460.1622300821329
58.94202978592102,55.600623569743284,454.24412780340083,,East,460.88209588260617
73.31087655288246,61.65310178729423,780.7879022794743,65.72442152671749,South,382.6081327811295
106.00089189397917,83.87972871557794,1271.2384255025931,59.993242834524494,East,641.5787525359085
91.65310483975414,76.30960612873652,388.8412582397141,60.47632231917074,West,406.0130572813734
114.64623210819889,98.53545326602168,923.5448493174258,71.52881169113357,West,574.6047276717188
103.54823777955387,87.00558588567377,740.399828737203,36.56621363942102,North,525.6783802812313
88.78173357859153,72.57500300141453,1177.005466348664,36.313993561692435,West,584.9705454048386
114.87869052335584,395.6452440788079,2554.4247915853157,63.28564614388223,West,607.3958026122796
88.77986317476598,72.94309499149803,1088.8698845618346,59.91459773845781,South,507.41055694697224
96.55976353594119,78.93546858692314,1124.4012922172005,62.04212331830318,East,514.469851954045
,64.51555796142716,1403.9696847406044,54.454475097930654,South,446.32345891338986
81.33091631718409,67.12131596896045,955.3527723914185,67.97224409087917,East,468.1506504183915
66.05152353399447,57.36431694878706,1082.7297613169744,71.19166611589344,West,480.4764118835244
99.79167869189706,86.18894700237311,673.287794591964,65.80778752741833,South,345.2753073380252
56.43392753770269,42.2716934015894,1261.8909839246237,56.870058499145,North,413.0093052980953
95.64700684835323,78.89375020177317,832.6880534242998,34.70772734862717,North,482.6480934099826
76.18697884989682,71.94781672199461,876.6340839006959,69.23083449644554,East,412.0625415782538
103.42494186934638,82.100803025273,995.1054851331736,74.66074399461111,West,485.96763027694533
95.0173797746252,70.18150056357877,656.1654440252331,67.73470094380777,West,418.0590884305591
116.41292315293603,89.64175891378306,1050.3294063643664,49.44429087158992,West,603.7981396341006
94.61549382277289,80.56871948224031,1212.8425800435023,68.08553272401309,West,531.2153044870433
48.55919488693519,41.4299020440584,1064.4454411694041,70.32635649553734,West,315.7151158606306
78.66093654203598,66.27374178360498,650.4425358806805,78.70579497358904,West,291.819244638314
56.559856148103684,54.14682687053063,972.7619552474749,49.48668090926451,East,478.9242157377487
69.63440315267451,45.82507051425864,1163.246358655488,57.28254498547034,West,485.59465886240844
110.22456866553443,95.67055273785839,586.8424714875002,68.96726461372145,East,549.4335057822469
92.75067621795392,86.6452657942787,763.551476960103,60.68892085725789,South,373.98391613837737
66.02139142842508,50.47927888970274,1192.8395928979344,46.5920687753847,North,468.2296627135288
59.72565267119202,48.86777221156374,1059.420995523403,64.97539542032044,East,442.36146991071723
80.65564185752521,64.79283599275333,1090.6337480678858,66.943939605782,North,385.7496581481726
55.668797012377446,171.38698892053273,1409.0888576771285,61.055554755972025,South,394.19754975895245
